gene_id	fpkm_TP53_1	fpkm_TP53_2	fpkm_TP53_3	fpkm_TertTP53_1	fpkm_TertTP53_2	fpkm_TertTP53_3	fpkm_Tert_1	fpkm_Tert_2	fpkm_Tert_3	fpkm_WT_1	fpkm_WT_2	fpkm_WT_3
100216485	8.06	5.62	0	130.28	6.16	10.81	0.15	123.44	54.64	140.89	1.53	79.3
445411	0.27	0.73	0.62	0.88	0.82	0.51	0.55	1.51	1.19	0.82	0.71	0.9
80359	0.95	1.83	0.4	0.12	0.24	0.6	0.75	0.53	0.72	0.18	0.6	0.07
325034	33.74	30.08	36.96	32.86	34.44	35.6	31.87	32.06	33.04	42.78	34.86	32.49
100150965	0.23	0	0.07	0	0.07	0	1.24	0	4.49	0	0.21	0
407715	6.75	0.9	8.25	10.77	10.93	4.89	8.04	9.38	7.69	14.65	8.18	14.86
100004161	0.03	0.1	0.12	0	0.03	0	0.11	0	0.17	0.05	0.8	0
403052	11.73	1.05	10.58	13.69	14.09	6.02	11.63	13.73	18.74	17.55	12.15	10.78
100331465	0	0	0	0.08	0.63	0	0.2	0.59	0.15	0.42	0.1	0.1
445159	4.41	6.93	2.7	3.69	3.42	3.97	3.26	5.69	4.5	4.52	3.47	4.42
101884959	0	0	0.44	0	0	0	0	0	0	0	0	0
108183334	0.88	0	1.28	2.2	0.78	1.14	0.78	1.87	1.51	1.34	0.88	0.92
415213	1.01	2.74	0.85	0.55	1.63	0.42	2.27	1.49	5.03	0.76	2.38	1.15
100334023	15.59	25.06	17.29	15.01	14.91	16.16	21.14	14.22	14.5	15.83	14.99	12.6
768150	0	0	0	0	0	0.12	0	0	0	0	0	0
100002544	0	0	0	0	0.03	0	0	0.06	0.28	0	0	0
793444	28.94	20.77	34.98	51.68	45.54	22.17	35.68	32.67	24.19	45.88	40.8	34.39
571679	1.69	0.88	1.5	2.66	4.32	1.09	0.74	2.28	1.94	2.39	2.81	3.22
799853	0	0	0	0	0.06	0.06	0	0.19	0	0	0	0
108179642	0	0	0.21	0	0.14	0	0.13	0.33	0	0.31	0	0.19
327096	2.65	3.12	1.34	2.55	2.57	2.43	2.26	5.45	1.26	3.24	2.95	1.43
558891	0.12	0.91	0.86	0.49	0.32	0.52	0.4	0.08	0.42	1.12	0.76	1.07
393802	3.37	2.08	7.69	7.5	8.91	2.66	3.09	4.75	4.41	8.26	20.02	7.6
791822	0.09	0	0.17	0	0.04	0	0.04	0.2	0.43	0	0.08	0
100148343	2.72	1.72	4.64	6.88	9.22	4.72	2.76	7.15	5.52	6.53	7.95	10.66
101887122	0.86	0.26	1.22	0	0.59	0.48	0.44	1.16	0.41	0.69	0.36	0.23
101884179	0	4.78	1.14	2.07	0	10.53	0	1.17	0	2.95	0	0
793010	0.03	0	0.02	0.03	0.13	0	0.05	0.16	0.05	0.02	0	0
569642	7.75	1.48	2.83	1.24	10.13	2.97	0.48	9.07	4.13	4.16	0.48	26.31
100004439	0.75	0.52	0.43	0.35	0.85	0.62	1.53	1.23	2.9	0.82	1.35	1.09
404617	8.6	16.13	10.98	8.41	8.72	16.88	11.38	8.09	9.9	12.08	12.73	9.06
563729	0.27	0	0	0	0.1	0.34	0.04	0.12	0	0	1.75	0.12
450050	1.1	5.18	2.75	2.9	4.08	2.83	1.4	4.28	4.08	5.35	2.12	3.5
571581	0.24	0	0.15	0.24	0.08	0.61	0.14	0.29	0.15	0.07	0.58	0.07
406336	5.61	4.94	6.04	5.38	5.74	7.66	4.78	6.3	5.43	6.19	6.18	5.97
567873	0	0	0.04	0	0.1	0	0.04	0.53	0	0.07	0.76	0.07
798071	38.08	71.35	44.42	47.96	41.18	56.31	49.36	50.03	55.02	41.3	47.17	40.42
780835	0.12	0.18	0.34	0.29	0.11	0.06	2.61	0.11	5.07	0.35	0.42	0.46
445292	0.09	0.07	0.35	0.07	0.04	0.09	0.21	0.4	0.34	0	0.25	0.16
110437758	0.18	0.41	0.15	0.33	0.38	0.05	2.41	1.32	13.01	0.18	0.5	0.11
100000125	39.64	31.02	47.9	36.31	30.11	65.61	26.98	26.91	18.78	26.1	31.33	20.06
373089	0.11	0.55	0	0.09	0.35	0.04	6.45	3.88	22.08	0.03	0.56	0
101884364	2.53	0.21	1.47	2.25	4.26	2.79	4.24	4.16	2.37	3.86	2.75	5.33
556853	14.9	13.41	18.52	14.57	53.45	50.52	7.51	14.7	5.45	7.13	13.19	21.99
796432	1.71	0.04	1.1	3.02	3.13	0.64	1.52	4.52	2.96	2.96	1.75	4.01
541556	28.69	34.75	34.47	28.47	27.86	42.36	28.07	30.66	28.79	29.28	31.11	25.48
100334378	15.48	9.6	13.19	18.09	23.38	4.45	2.61	15.2	6.15	11.16	9.53	28.16
556701	62.9	25.84	68.13	40.52	41.16	58.4	63.75	31.48	29.25	37.82	45.88	26.2
574009	0	0	0	0	0	0	0	0	0.03	0	0	0
266983	12.94	6.92	14.36	6.8	7.47	13.42	11.29	6.6	12.43	8.05	14.07	7.57
393397	15.01	12.66	16.58	10.07	11.31	15.03	13.14	11.04	12.22	9.92	12.73	9.72
324140	110.42	106.29	120.92	74.79	60.84	121	127.52	79.93	91.37	88.99	114.81	79.52
437003	11.06	5.19	11.34	11.29	11.9	10.58	6.74	7.88	6.53	9.5	11.22	8.15
110439612	0	0	0	0	0.81	0.31	0	0.29	0.1	0	0	0
100534952	0	0	0	0	0	0	0	0.11	0	0	0	0
101882796	5.83	6.39	6.15	4.37	6.35	5.29	4.42	5.71	4.74	6.45	3.68	4.14
494087	0.46	3.65	0.87	0.63	0.7	1.37	0.89	0.65	1.5	0.78	3.65	1.33
562739	8.77	17.99	10.29	12.33	16.99	14.53	6.57	13.76	9.63	20.58	17.91	17.26
550629	0.38	0	0.62	0.43	0.77	0.26	0.63	0.34	0.93	0.98	1.02	0.99
101885910	0	0	0.22	0	0	0.22	0.2	0.04	0.12	0.2	0.04	0
322645	21.83	23.62	21.14	24.31	20.68	22.64	24.54	23.87	26.71	24.05	22.68	25.55
110439408	1.29	0.14	1.02	0.96	1.59	1.87	1.73	1.54	3.19	1	0.96	1.8
336623	0	2.15	0	0.2	0.22	0.06	12.25	2.69	66.82	0	0.45	0
550479	59.03	7.77	57.03	58.06	70.04	43	57.11	59.4	47.31	69.24	56.68	74.73
445128	11.47	6.21	11.78	10.03	13.95	12	12.23	11.56	9.83	12.84	12.76	13.04
108190033	0.33	0	0.72	0.12	0	0	0	0.22	0	0	0	0
564612	6.24	6.09	8.33	7.54	6.45	7.12	7.76	6.43	6.21	5.94	6.21	5
570999	20.8	3.11	27.07	3.84	8.34	18.27	18.52	5.06	8.65	7.39	14.33	6.6
30700	34.97	47.12	30.51	18.04	27.52	29.43	33.66	32.31	15.7	23.92	22.53	19.49
768158	8.1	7.18	8.5	10.76	9.69	9.43	6.1	9.97	5.91	9.77	9.75	9.18
567643	0.91	0.48	1.12	1.78	1.91	0.75	0.75	1.23	1.83	1.6	2.3	2.18
567049	4.68	1.69	5.11	12.01	19.21	4.06	2.71	7.74	6.62	11.51	9.66	11.37
110437844	0	0	0.33	0.11	0	0.21	0.42	0.1	2.26	0.28	0.54	0.19
100007686	0.88	0.43	2.38	1.5	2.65	1.89	2.47	2	1.29	1.8	2.67	2.57
100149555	0.99	0.15	0.7	1.72	2	2.4	1.11	2.78	1.42	2.08	2.85	1.04
100330918	5.12	0.2	6.05	3.68	8.73	3.03	7.68	6.93	7.85	7.19	8.34	8.3
100536547	0	0	0	0	0	0	0	0.15	0	0	0	0
564854	1.04	0.03	2.84	0.6	0.78	0.86	0.94	2.91	3.29	1.08	0.64	0.68
100331363	5.07	4.4	5.45	8.86	7	3.16	4.09	7.07	4.95	7.36	6.65	8.35
561637	8.26	6.89	6.41	6.43	5.77	12.99	5.39	6.59	4.71	6.86	8.42	4.1
337399	6.44	13.41	9.18	13.5	12.82	10.05	13.54	15.34	15.16	14.22	8.91	13.2
557500	0.05	0.65	0.09	1.19	0.59	0.18	0.17	0.56	0.39	0.41	0.43	0.25
100538326	2.6	1.48	0.91	1.13	0.61	0.31	0.56	0.94	9.39	0.92	0.73	0.81
558437	0.13	0.31	0.24	0.08	0.05	0.18	0.29	0.15	0.12	0.24	0.02	0.05
799937	9.69	6.2	7.55	8.48	6.14	5.67	8.42	10.17	7.47	9.82	8.7	9.63
407661	17.37	7.96	9.61	14.53	29.73	1.84	11.29	15.94	25.26	33.78	23.89	29.16
100535309	74.88	48.17	78.27	84.2	83.52	35.21	40.27	51.11	45.65	108.62	90.47	93.45
108179509	0.1	0	0	0	0.18	0	0	0.39	0.13	0.04	0.13	0
337546	0	0	0	0.16	0	0	0	0	0	0.18	0	0
101885296	0.77	1.16	0.96	1.17	0.86	0.78	0.59	1.4	0.9	1.25	0.87	0.22
559800	0.05	0.32	0.13	0.59	0.08	0.03	0.21	0.63	0.14	0.18	0.24	0.18
557257	0	0.02	0	0	0	0	0	0.03	4.23	0	0	0
30639	29.16	9.28	30.73	32.22	36.55	27.2	31.95	31.03	31.54	32.47	30.62	36.54
570288	1.11	1.12	1.17	1.34	1.29	1	1.75	2.53	1.87	1.33	1.47	1.32
323628	63.3	75.23	70.66	70.32	72.59	61.83	53.71	57.48	50.42	64.5	57.61	53.95
569320	10.83	7.97	6.21	16.77	10.46	5.52	4.2	13.49	7.64	13.96	10.76	10.91
556906	0.46	0.07	4.1	2.28	0.88	1.94	1.24	1.96	0.84	2.56	0.35	1.43
393228	17.72	21.89	15.78	15.78	13.27	16.16	14.02	16.84	24.14	16.85	11.66	10.91
565375	0.53	0.11	0.52	0.72	0.98	0.89	1.26	0.61	0.42	1.33	1.56	2.16
108179059	19.92	28.18	18.88	30.25	18.35	20.98	27.51	25.4	20.55	30.97	29.38	23.27
100007529	0.91	7.54	4.22	8.8	4.07	5.24	4.13	4.48	3.12	0.48	6.27	5.95
100003906	0	0	0.03	0	0	0	0	0	0	0	0	0
110439118	4.61	1.86	2.95	0.2	0.88	4.17	2.66	0.42	1.01	1.14	1.86	1.13
101885129	0.12	0	0.08	0.16	0.23	0	0.04	0.07	0	0.25	0.15	0.04
565426	0.31	0.95	1.5	0.58	0.46	0.11	0.74	1.36	0.88	0.31	1.68	0.91
103909745	0	0	0.09	0.1	0	0.33	0	0	0	0	0.08	0.04
555796	0.16	1.51	0.13	0.79	0.58	0.08	1.12	1.68	1.32	0.4	0.47	0.14
415207	3.74	4.94	2.28	2.02	1.23	1.36	2.92	2.89	2.1	2	3.35	1.71
360208	1.57	4.81	1.39	2.46	0.3	2.26	3.15	15.95	26.8	3.66	0.93	1.34
100331149	2.28	3.1	2.5	1.49	0.33	1.71	3.02	0.55	0.75	1.1	3.7	0.95
394048	43.11	94.61	51.08	71.9	32.95	57	45.98	62.82	52.7	67.99	60.69	68.81
30122	1.28	0.29	1.08	0.49	0.58	1.2	0.49	0.39	0.19	0.33	0.48	0.35
100004528	0	0.06	0	0.45	0.26	0	1.25	0.35	3.76	0	0.15	0
100150137	0	0	0.62	0.06	0	0.17	0.21	0	0.05	0.2	0.53	0.1
393153	23.33	46.28	21.28	33.87	32.6	23.23	47.88	62.43	27.32	36.53	38.35	34.45
569582	33.43	20.21	30.12	58.67	45.26	31.66	23.72	34.27	21.78	37.39	38.46	37.81
799227	0	0	0	0	0	0	0.19	0	1.71	0	0	0.05
337414	22.02	24.28	21.41	19.6	20.05	22.06	17.95	19.05	18.82	20.46	19.66	16.41
100002993	1.72	0.86	1.96	0.78	1.32	2.63	1.45	0.73	3.95	0.85	2.11	1.99
100331542	0.88	0.88	1.1	0.59	1	0.57	0.65	1.42	1.49	0.48	0.65	0.89
100333430	0	0	0	0.07	0	0	0.19	0.25	0.06	0	0.75	0
100535574	0.17	0	0.1	0	0.29	0.1	0.26	0.4	1.18	0	0.06	0.11
100148522	0.11	6.02	0.43	0.96	0.51	2.8	0.48	0.68	0.96	1.11	1.67	0.66
792402	67.09	72.62	29.57	169.06	81.11	11.93	20.97	118.64	64.72	118.78	26.95	105.62
110438794	1.42	0	0.42	0.79	1.36	0	1.18	1.79	11.61	0.23	1.42	0.61
562840	6.22	16.11	13.15	8.04	9.01	8.97	11.67	16.4	12.38	9.26	11.22	10.8
101885252	11.47	1.9	7.34	4.8	12.1	5.5	10.19	7.85	19.65	8.55	10.14	7.47
567716	31.75	63.7	42.6	38.99	28.14	42.95	39.12	35.53	30.07	46.9	46.06	36.7
334519	0.24	0.24	1.48	0.61	0.24	0.14	0.62	0.51	0.44	0.76	0.57	0.2
110437751	20.35	22.48	20.83	20.98	19.22	13.93	24.13	17.55	17.18	23.1	20.14	23.05
100005529	5.47	20.38	7.25	5.16	3.91	7.72	3.93	6.53	5.58	5.19	4.08	5.85
568123	0.16	0	0.03	0.06	0.15	0.09	0.03	0.03	0.18	0.34	0	0.17
432385	1.18	1.11	0.22	0.45	0.43	0.21	2.12	6.58	1.33	0.39	0.51	0.54
100004057	0	0	0	0	0	0	0	0.07	0.08	0	0.15	0
556142	3.34	5.18	4.68	3.6	4.66	5.62	3.72	4.81	2.6	5.76	4.08	3.96
100334512	0.14	0	0.05	0.19	0.62	0	7.47	2.44	12.42	0.14	0.9	0.31
793646	10.02	4.74	6.29	18.01	17.52	4.03	2.6	16.12	8.34	15.18	6.86	19.72
568823	0	0	0	0	0	0	0	1.86	0.28	0	0	0
562362	0	0	0	0	0.21	0	0	0.39	0.07	0.06	0	0
394133	9.98	2.76	9.27	7.78	9.91	6.82	10.41	10.45	15.13	12.13	12.4	10.67
795194	0	0.35	0.19	0.13	0.08	0.17	0	0	0.23	0.44	0	0
562197	0.48	0.2	0.57	0.54	0.97	0.26	0.55	0.61	0.88	0.9	0.53	1.22
103909203	0	0	0	0	0	0	0	0	0.06	0	0	0
100534787	1.45	1.84	2.79	5.4	1.07	1.71	0.99	2.19	2.03	3.12	0.6	2.57
110437964	0	0.25	0.03	0	0.05	0	0.02	0	0.03	0	0	0
101882129	0	0	0	0	0.07	0	0	0	0.06	0.18	0.06	0
368352	0.32	0	0	0	0.53	0	0.62	0.26	2.61	0.03	0.46	1.77
553673	0.37	0	0.21	0.37	0.43	0.07	0.8	0.34	2.24	0	0.47	0
559746	0.36	0.08	0.11	0.08	0.16	0.03	0.19	0.62	1.59	0.19	0.2	0.13
100034406	1.54	1.91	2.03	0.83	2.9	0.54	1.96	3.69	2.39	3.47	2.8	3.25
555180	0	0	0	0	0	0	0	0.18	0	0	0	0
325065	18.12	14.3	15.22	10.6	12.57	15.88	14.28	10.02	11.62	10.83	11.7	9.18
550445	2.08	5.95	0.96	2.55	0.69	2.4	1.17	1.28	1.52	4.45	1.79	2.37
751667	7.53	8.18	8.95	11.36	14.12	8.32	9.96	10.04	11.3	11.3	14.61	11.86
405864	0	0.19	0.04	0.11	0	0.03	0.1	0.07	0.2	0	0.26	0
114441	19.69	18.83	22.96	45.98	40.12	10.87	13.83	29.64	23.85	41.27	27.75	34.78
767748	7.27	7.51	7.34	6.87	6.94	7.77	9.58	7.2	5.76	6.45	9.3	6.05
404598	19.39	4.65	14.98	20.37	26.29	11.19	17.92	20.47	16.31	25.8	20.82	18.84
108179660	9.27	2.44	11.62	7.71	6.91	6.91	11.45	7.64	10.63	9.17	8.12	9.64
570275	3.43	0.62	2.16	3.6	7.53	1.63	2.97	10.86	6.3	5.84	5.99	8.3
799498	0	0	0.06	0.04	0.01	0	0.02	0	0.03	0	0.01	0.1
110440173	0	0	0.04	0	0	0	0	0	0	0	0.02	0
327197	60.91	72.65	69.13	85.35	77.26	61.15	99.86	103.44	107.69	99.03	91.87	101.66
436658	26.46	31.79	24.2	31.51	28.25	26.97	23.29	28.35	23.17	32.12	25.19	27.66
550338	4.12	3.16	4.61	4.83	4.33	5.44	8.33	9.9	9.48	3.52	5.18	4.92
559786	30.42	1.53	27.52	23.4	34.68	18.84	32.13	21.29	21.09	31.04	30.14	36.28
368909	21.64	27.2	21.45	22.36	23.21	28.19	29	20.96	26.82	27.03	23.91	32.24
550390	0.86	1.34	1.71	0.79	0.93	1.64	2.15	1.56	1.95	1.81	1.38	1.18
550527	17.23	24.97	14.43	11.29	11.21	10.3	10.03	11.97	8.18	9.67	14.12	11.81
101882538	1.38	0.15	1.23	1.67	1.06	1.82	0.67	1.14	1	1.43	1.09	0.85
560416	6.79	3.9	3.69	7.2	6.49	2.62	3.27	10.59	7.12	6.4	3.23	10.56
195818	0.16	0.17	0.09	0.18	1.29	0.15	0.59	0.94	1.81	0.38	0.39	0.26
553584	0	0	0	0.08	0.08	0	0	0	0	0	0	0
101886068	0.08	0.28	0.29	0.84	0.07	0.66	0.45	0.52	0.22	0.25	0.31	0.13
450011	32.16	62.27	21.29	29.99	20.92	79.97	41.12	33.58	35.37	22.25	36.54	41.13
393645	0.35	0.41	0.34	0.31	0.07	0.49	0.67	1.25	1.45	0.1	0.74	0.31
321590	17.54	11.45	17.67	8.1	12.73	12.78	22.39	11.62	24.26	9.04	12.12	9.68
101884173	0.9	0	0.56	0.51	0	0.09	0.18	0.64	0.51	0	0.22	0.23
393620	34.87	34.09	34.13	23.9	21.27	42.98	26.19	23.02	22.42	25.06	25.98	24.18
560890	13.59	9.44	14.21	12.64	13.64	15.99	9.85	11.1	10.56	12.68	13.87	11.13
791729	0.14	0.59	0.05	0	0	0.05	0.25	0.21	0.17	0	0.72	0.25
100190888	14.09	64.19	17.42	21.79	12.37	16.6	26.18	17.02	9.8	19.33	19.74	15.43
333980	26.96	25.81	25.07	20.93	22.1	32.06	24.62	20.64	21.44	19.88	21.69	23.17
555330	2.53	0.39	2.96	7.09	5.83	2.01	5.62	8.08	6.8	6.78	5.24	6.68
101882721	3.08	1.57	3.04	3.55	3.06	1.62	2.49	2.31	2.42	3.33	2.42	2.06
568932	28.76	11.05	26.79	24	29.28	28.74	21.68	20.07	19.76	26.05	24.53	21.8
110438580	0	0	0	0	0	0	0.18	0	0.5	0	0	0
100332737	0.67	0.09	0.26	0.04	0.28	0.13	0.05	0.42	0.12	0.2	0.11	0.42
110438803	0	0	0	0	0	0	0	0.3	0	0	0	0
100126011	2.54	0.27	2.62	1.45	3.64	3.42	4.24	3.21	3.73	2.38	2.59	3.23
100330183	0.58	0.08	1.16	1.61	2	0.37	1.09	1.68	1.39	1.87	1.24	1.6
794348	3.52	3.28	3.77	2.82	3.79	4.78	3.09	2.85	1.71	3.05	3.21	2.42
335049	17.67	19.24	11.46	13.42	15.79	12.02	11.26	14.38	17.33	12.72	9.71	13.27
393923	34.73	43.74	31.62	36.45	32.19	31.64	34.2	33.55	34.26	33.7	36.41	42.37
445483	20.86	16.6	18.36	19.05	21.91	17.39	18.64	18.74	21.13	19.5	17.6	18.52
101886051	0.94	0.23	0.51	0.86	0.81	0.63	0.99	2.08	1.13	0.85	0.79	1.09
352935	15.32	2.71	14.48	9.47	12.52	13.91	17.78	12.81	13.78	9.48	14.44	11.51
103910576	0	0	0	0.04	0	0.08	0.02	0	0.11	0	0.16	0
100333489	0	0	0.06	0.12	0	0	0	2.22	0.11	0	0.17	0.11
562833	22.5	4.2	24.65	16.79	28.4	15.11	33.74	26.14	21.83	29.07	22.3	28.44
558093	0.21	0	0.08	0	0	0.06	0	0.06	0.02	0	0.33	0.06
406709	4.54	16.59	9.79	14.05	4.53	11.3	12.72	11.53	5.9	13.33	9.96	12.42
447838	10.88	9.37	10.62	10.53	11.55	10.9	14.19	11.48	13.25	12.32	11.55	12.46
101886654	0.31	0	0.63	0.42	0.4	0.33	0.59	0.56	0.84	0.24	0.66	0.47
768197	0.34	0.4	0.52	0.88	0.65	0.52	0.24	0.6	0.35	1.81	0.59	1.04
100334514	0.12	0	0.23	0.12	0.56	0	0.16	0.05	0.05	0.06	0.21	0.31
378990	11.03	3.81	10.99	19.18	19.5	6.22	14.06	11.88	10.67	13.62	16.3	16.19
550229	70.19	78.97	59.3	71.8	40.33	35.34	88.69	66.92	62.94	96.62	69.29	84.7
393709	17.65	24.35	14.69	15.22	14.94	15.43	12.27	14.02	10.09	11.07	12.89	13.67
114550	1.12	5.16	1.04	4.62	2.12	1.7	2.93	6.36	2.57	2.88	3.93	2.87
101884194	0	0.34	0	0	0	0.13	0	0.06	0	0	0	0
561719	45.48	42.97	31.37	49.84	61.43	43.33	42.51	55.51	90.87	42.44	49.34	40.16
100536572	1.95	2.05	1.69	3.15	1.69	1.14	3.46	9.87	1.97	3.52	3.65	2.24
497302	25.11	4.56	15.32	12.9	23.36	9.18	33.21	12.11	24.96	23.02	30.95	22.14
550385	4.15	10.06	7.56	10.93	6.61	8.56	6.27	5.53	4.5	7.1	4.39	7.06
567753	0.03	0.34	0.08	0.08	0.1	0.05	2.07	0.1	5.24	0.14	0	0.17
323365	752.85	1691.77	733.45	1069.05	814.35	1028.69	861.38	1040.17	924.36	867.99	802.19	806.76
393604	1.57	0.11	0.69	6.15	2.13	1.18	1.11	1.77	2.2	4.28	2.5	6.27
751626	11.38	7.78	15.33	14.12	12.67	9.76	18.21	17.51	15.98	13.79	15.26	19.3
561255	0	0	0	0	0	0	0	0	0.18	0	0	0
103911757	16.48	66.03	28.71	24.03	34.31	14.24	41.4	67.29	25.9	35.7	35.11	27.68
570133	0.07	0	0.07	0.04	0.1	0.14	0.3	0.1	5.14	0	0	0.9
30146	0	0	0	0.39	0.06	0	0	0.06	0.06	0.17	0.23	0
677744	1.28	3.97	0	0	0.47	0.15	4	1.53	22.71	1.19	1.66	5.6
565042	7.52	7.21	6.98	5.03	6.83	8.59	5.84	6.33	5.52	5.29	6.64	4.8
553687	2.01	0.74	1.27	1.01	1.29	0.87	2.22	2.71	5.26	2.02	2.41	3.93
570857	2.23	4.98	3.29	4.96	4.01	4.84	2.67	2.79	2.06	4.44	3.83	2.8
404601	4.36	6.03	5.94	5.91	7.12	3.99	11.06	10.92	18.67	8.52	6.87	8.09
564838	77.97	90.09	66.44	95.61	86.34	72.12	49.56	61.19	45.23	87.73	74.31	84.47
493633	6.66	2.96	4.56	4.35	6.28	3.44	4.61	8.75	4.96	4.73	5.63	4.72
567419	0	0.11	0.05	0.42	0.32	0.19	0.03	0.33	0.26	0.18	0.41	0.34
100331576	0.24	0.28	0.1	0.56	0.19	0.19	0.95	0.54	6.25	0.08	0.37	0.31
110439527	0	0	0	0	0	0.49	0	0.09	0	0	0	0.03
503596	0.25	0.26	0.3	0.06	0.59	0.3	0.61	1.35	2.31	0	0.39	1.3
352927	15.5	2.86	13.26	11.36	18.77	17.87	15.81	13.07	16.85	17.6	15.69	13.98
494073	3.12	2.54	0.92	2.13	2.45	1.44	1.95	2.15	2.06	2.66	2.96	3.24
393843	1.4	2.62	1.31	1.08	2.05	2.59	2.53	5.16	3.07	2.62	2.06	2.19
436611	13.8	26.43	17.08	15.88	15.07	27.16	17.17	17.4	13.34	18.11	16.67	20.4
569270	0.39	1.71	0.37	1.93	1.23	0.65	0.26	0.79	2.06	0.17	0.61	0.59
556220	2.16	1.33	1.66	2.32	2.27	0.9	4.04	3.13	2.12	3.52	4.05	2.91
768120	1.33	0.14	0.89	0.86	1.71	0.51	0.65	1.92	1.87	2.75	1.07	1.67
101884413	0	0	0.04	0	0	0.04	0	0.26	0.07	0	0	0
101882209	4.94	0.1	4.8	4.11	3.69	3.26	5.07	4.69	4.21	4.41	5.01	3.84
108183944	0.12	0.34	0.13	0.03	0.08	0.45	0.11	0.16	0.13	0.1	0.05	0.03
30665	1.63	4.09	2.23	2.99	3.35	3.09	6.65	11.81	18.52	2.07	2.22	2.35
436709	11.28	23.6	8.86	12.57	9.11	7.64	9.55	12.89	9.81	11.54	12.44	9.43
678609	0	0	0	0	0	0	0.15	0.04	0.11	0	0	0
565013	12.68	10.65	14.28	17.73	17.34	14.33	10.88	14.44	11.4	15.85	15.8	17.43
565010	7.82	1.05	8.93	10.78	11.03	6.53	15.99	12.46	12.06	11.78	12.42	12.19
393264	2.51	4.34	2.48	4.15	5.65	2.55	5.08	6.5	5.07	3	3.24	3.47
768138	0.45	5.24	1.11	2.11	1.03	0.51	1.91	0.8	4.08	2.76	2.23	1.93
100333797	0.5	0	0.54	0.37	0.77	0.71	0.5	1.8	3.16	0.48	0.22	1.03
561288	2.66	3.63	2.79	3.63	2.35	3.5	3.14	3.42	3.25	2.13	2.26	2.29
100126105	8.66	1.21	9.6	5.31	5.33	6.38	12.02	6.23	9.09	5.71	7.02	6.71
557999	0.02	0.03	0.02	0.17	0.32	0.07	0.07	0.2	0.09	0.04	0.22	0.11
101882702	0	0	0	0	0	0	0.6	0	1.45	0	0	0
557392	0.04	0.19	0.04	0.14	0.12	0	0.34	0.45	0.33	0.39	0.82	0.12
406808	8.71	5.17	7.19	7.6	10.61	7.24	11.44	11.57	12.6	11.11	11.83	10.41
108180146	10.2	18.04	11.37	20.59	21.22	4.79	12.32	17.92	21.61	6.85	10.76	9.56
387303	0	0	0	0.1	0.1	0	0.23	0.85	0.14	0	0.23	0.14
101882779	0.43	0	0.53	1.04	1.82	0.47	1.44	2.57	0.22	1.49	1.27	1.66
567751	13.38	24.82	18.64	49.02	55.05	14.12	32.28	38.86	22.65	69.51	60.2	27.15
103910011	0	0.05	0	0.19	0	0	0.12	0.07	0.02	0	0.02	0.08
100333350	0.18	0.23	0.39	0.38	0.46	0.54	1.03	0.31	0.26	0.67	0.33	0.3
101883869	0.68	0	0.67	0.32	0.41	1.06	0.43	0.73	0.37	0.56	0.5	0.54
394064	16.98	17.37	17.75	12.2	14.52	16.78	16.38	14.59	14.34	14.59	17.4	12.03
567457	7.31	5.89	6.53	3.93	0.61	4.3	9.71	3.01	4.85	7.01	4.12	5.85
559490	18.1	39.4	32.59	28.61	22.18	13.45	37.53	30.46	17.92	35.83	32.07	25.14
664698	34.16	34.52	15.85	16.28	8.5	8.46	27.66	10.91	27.28	23.06	10.7	15.89
565728	0.29	0	0.11	0	0.17	0.03	1.22	0.07	3.95	0	0.13	1.15
559250	0.11	1.52	1.67	0.28	2.24	0.86	0.3	1.27	0.31	1.17	0.45	0.88
282615	21.78	29.46	20.65	32.3	32.67	29.51	33.46	42.84	32.95	32.43	25.29	33.14
445040	343.34	835.62	287.15	376.84	283.32	417.64	302.7	404.45	346.45	376.63	289.21	305.9
110439997	1.04	1.96	5.06	3.56	3.4	0.45	4.94	4.29	10.03	3.29	4.74	5.99
799956	26.86	45.03	91.68	109.02	70.18	43.53	31.31	67.3	31.24	70.69	33.42	45.34
100333871	2.84	0.77	0.5	30.87	0.57	0.71	0.13	6.94	9.53	11.34	0.13	1.43
562022	3.79	7.03	7.23	1.3	3.15	11.21	5.28	8.29	6.16	1.7	7.2	3.13
554366	0.81	1.08	0.9	0.75	1.21	0.53	1.71	1.03	3.03	1.48	1.04	0.5
751759	2.6	0.71	2.5	3.48	2.22	1.96	1.58	2.43	1.43	1.67	1.82	1.61
100002234	1.66	1.63	2.14	2.53	1.27	1.34	1.21	3.3	1.79	1.4	2.47	1.95
337148	482.12	1147.38	555.23	617.55	646.34	709.52	667.68	872.8	1068.07	723.49	643.56	677.56
436833	20.85	47.05	24.36	21.53	20.77	15.08	35.9	42.06	32.65	31.09	28.1	25.46
564201	0.09	0.15	0.23	0	0.09	0.09	0.17	0.04	0.17	0.28	1.05	0.08
566758	0.79	0.88	0.83	0.59	0.46	0.71	0.78	0.89	1.35	0.4	0.41	0.63
563794	4.95	1.68	5.7	5.69	7.27	4.17	7.14	5.66	5.45	8.1	5.54	6.83
563952	114.57	240.29	140.62	157.78	148.29	165.99	150.44	244.1	80.49	166.26	171.85	153.7
403027	0.12	0.45	0.12	0	0.06	0.59	0.78	0.39	1.8	0.54	0.06	0.05
110438412	0	0	0.07	0	0	0.19	0	0	0.31	0	0	0
100034450	0	0	0.09	0	0.03	0.11	0	0	0.05	0	0	0
