gene_id	fpkm_TP53_1	fpkm_TP53_2	fpkm_TP53_3	fpkm_TertTP53_1	fpkm_TertTP53_2	fpkm_TertTP53_3	fpkm_Tert_1	fpkm_Tert_2	fpkm_Tert_3	fpkm_WT_1	fpkm_WT_2	fpkm_WT_3
ENSDARG00000103480	0.17	0	0	0.08	0.16	0	0.22	0	0.07	0.07	0.07	0.07
ENSDARG00000103483	31.38	26.89	28.9	30.6	33.42	25.14	46.97	64.14	39.85	42.87	42.82	39.6
ENSDARG00000103484	2.95	3.2	3.23	3.4	3.6	3.39	3.93	3.91	4.18	2.84	3.45	3.46
ENSDARG00000103485	0.19	0.02	0.13	0.39	0.02	0.06	0.95	0.21	2.65	0	0.17	0.05
ENSDARG00000103490	8.21	5.66	13.26	18.57	19.78	5.47	10.44	16.15	18.27	21.83	17.52	19.88
ENSDARG00000103492	0	0.14	0.4	0.28	0.28	0.53	0	0.13	0.13	0	0.5	0.73
ENSDARG00000103494	0.81	0.38	1.82	0.81	0.74	1.57	1.44	0.72	0.8	0.32	0.65	0.57
ENSDARG00000103498	1473.16	7970.11	2612.84	3817.38	3393.28	703.95	6098.35	4546.52	3565.28	4222.05	10420.81	7948.7
ENSDARG00000103503	22.5	26.35	22.77	30.11	20.09	32.26	17.75	21.63	14.55	26.83	27.23	28.26
ENSDARG00000103507	6.15	3.76	7.72	6.27	4.92	8.4	6.43	6.61	5.73	7.57	8.06	5.43
ENSDARG00000103511	13.87	16.42	14.22	12.96	12.45	20.5	14.79	13.69	11.75	12.45	14.17	14.52
ENSDARG00000103515	0.02	0	0.12	0.12	0.04	0.07	0.22	0.04	0.15	0	0.11	0.04
ENSDARG00000103516	17.85	7.57	19.11	12.58	20.62	13.1	23.6	18.02	26.91	19.65	19.94	18.96
ENSDARG00000103519	0.73	0.88	1.47	0.63	0.71	1.29	0.74	1.68	0.82	0.78	1.28	0.95
ENSDARG00000103520	0.17	0.84	0.17	0.23	0.22	0	0.78	1.1	0.74	0.6	0.31	0.76
ENSDARG00000103521	0.27	0.25	1.38	0.82	1.21	0.08	0.43	2.58	0.45	1.65	1.4	2.07
ENSDARG00000103522	8.93	14.84	8.03	7.62	8.46	14.13	9.71	7.76	7.42	8.25	7.74	6.51
ENSDARG00000103523	4.56	2.7	2.91	6.45	6.64	3.98	4.53	3	5.73	6.93	2.85	3.83
ENSDARG00000103525	1.28	0.26	2.66	1.73	1.44	2.95	1.87	2.2	2.03	1.33	1.87	1.07
ENSDARG00000103527	0.4	0.23	0.15	0.4	0.11	0.11	0.25	0.6	0.28	0.07	0.16	0.4
ENSDARG00000103527	0	0.43	0.33	0.15	0.06	0.25	0.04	0.11	0.16	0.51	0.05	0.15
ENSDARG00000103530	0.95	2.28	1.56	1.28	1.49	1.95	0.59	1.42	1	1.37	1.01	1.23
ENSDARG00000103533	5.25	7.76	5	6.41	4.58	4.26	8.5	8.07	3.47	6.7	11.06	6.75
ENSDARG00000103535	0.55	0.07	0.43	1.24	1.34	0.12	0.8	0.99	0.81	1.01	0.73	1.31
ENSDARG00000103537	4.85	7.48	6.27	5.99	4.68	7.59	7.03	6.58	5.56	7	7.04	6.76
ENSDARG00000103540	0.24	0	0.14	0	0.18	0.41	0.21	0	0.52	0.33	0.21	0.29
ENSDARG00000103542	3	4.74	6.39	6.55	8.09	4.63	4.49	9.39	8.19	7.45	7.9	7.92
ENSDARG00000103543	0	0	0	0	0	4.72	0.14	3.23	1.19	0.27	102.45	0
ENSDARG00000103545	0.12	0.6	0.33	1.5	0.46	0	0.62	1.26	0	1.2	0	0.3
ENSDARG00000103546	6.74	1.07	6.67	6.71	9.01	3.75	9.5	7.39	8.92	7.51	7.24	9.76
ENSDARG00000103551	0.34	0.03	1.17	0.16	0.79	0.42	1.24	2.69	4.09	0.2	0.17	0.47
ENSDARG00000103553	17.98	13.06	18.48	14.78	14.99	17.07	20.62	20.4	23.52	18.23	17.96	20.53
ENSDARG00000103554	3.11	1.99	3.28	4.52	3.2	1.9	4.63	4.91	6.35	4.69	3.19	3.94
ENSDARG00000103564	0	0	0	0.37	0.05	0	0.05	0	0.19	0	0	0
ENSDARG00000103566	156.15	254.99	151.44	138.09	117.3	209.28	151.47	135.26	113.83	181.18	169.39	122.33
ENSDARG00000103572	0	0	0	0	0	0	0.09	0.1	0	0	0	0
ENSDARG00000103578	27.69	38.57	32.87	29.44	30.27	32.01	35.26	30.92	25.44	34.5	34.71	35.82
ENSDARG00000103586	0.29	0.19	0.22	0.1	0.33	0.1	0.06	0.66	0.23	0.15	0.33	0.15
ENSDARG00000103588	28.72	8.2	31.22	24.74	39.73	17.69	21.93	19.26	24.66	35.4	35.07	26.84
ENSDARG00000103589	0	0	0.04	0	0.04	0.22	0	0.03	0.1	0	0.17	0
ENSDARG00000103590	5.28	13.53	6.75	8.33	8.44	4.26	9.85	10.24	7.92	10.42	13.79	10.47
ENSDARG00000103591	36.44	27.83	50.89	105.77	69.17	22.84	77.76	79.63	54.25	96.8	83.83	91.76
ENSDARG00000103594	9.18	13.92	10.91	9.45	8.17	13.15	9.98	17.93	14.14	11.4	10	10.36
ENSDARG00000103595	0.29	0	0.23	1.05	0.56	0.28	0.37	0.74	1.95	0.91	0.57	1.33
ENSDARG00000103597	4.29	3.68	3.24	4.72	3.63	3.39	2.32	4.1	2.9	3.67	3.06	3.96
ENSDARG00000103600	2	0.28	2.32	3.76	2.47	3.03	2.64	3.95	4.5	3.88	2.44	2.8
ENSDARG00000103602	17.57	15.12	17.56	24.81	30.2	15.68	14.09	15.03	12.23	17.14	16.54	21.79
ENSDARG00000103606	25.09	12.39	24.42	9.67	16.57	25.05	21.88	14.19	13.03	11.49	17.24	16.23
ENSDARG00000103607	1.59	0	1.06	4.08	2.94	0.77	4.52	3.8	3.73	4.29	2.7	4.32
ENSDARG00000103609	4.13	0.4	2.75	3.16	3.67	2.88	4.22	3.2	3.5	3.72	3.49	3.47
ENSDARG00000103610	10.12	25.56	18.34	9.27	12.04	22.88	14.52	9.17	10.85	15.45	9.72	11.06
ENSDARG00000103612	9.14	11.71	4.92	4.93	3.41	7.48	6.49	8.78	10.16	7.64	6.71	7.37
ENSDARG00000103618	0.48	0.56	1.75	0.5	1.16	1.69	1.31	1.38	1.22	0.25	0.63	0.39
ENSDARG00000103619	18.35	26.02	17.27	19.15	13.74	24.1	16.57	20.4	13.26	19.94	18.64	20.17
ENSDARG00000103623	0.15	0	0.07	0.53	0.65	0	0.41	0.76	0.41	0.35	0.2	0.39
ENSDARG00000103634	0.04	0	0.17	0	0	0.08	1.55	3.7	35.67	0.12	1.59	0.08
ENSDARG00000103636	0.98	2.37	0.97	0.06	1.13	0.91	1.24	1.86	0.94	1.03	0.5	0.65
ENSDARG00000103638	2.51	0.92	3.74	0	0.1	3	2.73	0.19	0.83	0.37	0.98	0.42
ENSDARG00000103642	0	0	0	0.05	0	0.05	0.14	0.14	0.05	0.22	0.05	0.27
ENSDARG00000103643	4.85	2.05	3.22	3.41	2.74	3.02	6	5.05	4.66	5.34	4.7	5.3
ENSDARG00000103647	5.14	1.9	2.98	1.36	1.68	1.84	4.15	5.76	1.84	3.78	2.78	2.61
ENSDARG00000103648	23.04	9.97	18.64	12.29	29.93	16.45	12.67	13.18	11.47	13.84	15.93	27.79
ENSDARG00000103650	0	0	0	0	0	0	0	0.04	0.11	0	0.07	0
ENSDARG00000103651	20.27	1.94	17.56	14.9	18.71	15.59	18.36	11.5	10.56	22.32	19.27	20.93
ENSDARG00000103658	24.48	14.97	15.26	55.63	37.99	10.53	25.16	28.38	21.89	34.08	30.57	35.9
ENSDARG00000103659	0.15	0	0.6	0.86	0.33	0.11	0.74	0.78	1.09	0.51	0.53	0.38
ENSDARG00000103662	0.39	0	0.09	0.58	0.37	0	0	0.53	0.31	0.17	0.57	0.73
ENSDARG00000103663	1.17	1.86	1.42	2.71	2.25	1.08	2.41	4.1	1.75	2.51	1.93	1.68
ENSDARG00000103666	0	0	0	0	0	0	0.04	0	1.15	0	0	0
ENSDARG00000103667	13.21	6.88	14.22	12.38	19.5	16.82	12.59	11.74	12.87	17.27	14.16	13.47
ENSDARG00000103670	13.71	20.15	21.7	21.11	13.54	18.38	12.96	19.35	11.52	19.01	21.53	16.11
ENSDARG00000103672	214.68	436.97	234.71	230.37	209.03	231.06	210.63	284.07	291.07	186.58	175.04	186.06
ENSDARG00000103676	0.56	0	1.28	1.95	2.75	0.2	1	2.03	3	3.21	0.82	4.32
ENSDARG00000103679	1.76	3.89	1.47	1.6	1.48	0.45	5.03	2.5	1.91	2.76	1.34	4.92
ENSDARG00000103683	12.14	11.93	9.95	10.99	11.27	8.7	10.49	16.37	10.57	13.45	11.72	12.42
ENSDARG00000103684	9	11.22	9.27	7.03	7.2	11.72	7.21	7.62	6.55	6.93	7.96	6.45
ENSDARG00000103690	10.4	14.24	11.49	11.88	10.43	13.97	9.74	14.56	8.73	12.26	10.05	9.55
ENSDARG00000103691	16.94	5.95	19.16	12.69	15.17	17.44	14.1	10.87	12.03	14.94	13.47	14.02
ENSDARG00000103692	0.38	0.03	0.11	0.43	0.33	0.22	0.26	0.52	0.39	0.6	0.64	0.23
ENSDARG00000103696	0	0	0	0	0	0	0.49	0.34	1.02	0	0	0
ENSDARG00000103697	32.99	3.77	27.63	41.55	48	19.58	32.74	35.26	36.87	52.05	39.01	50.98
ENSDARG00000103699	3.6	2.3	3.31	7.54	6.23	2.2	3.57	9.74	8.8	5.2	4.67	5.81
ENSDARG00000103702	0	0	0	0	0	0	0.07	0.13	0.2	0	0	0
ENSDARG00000103703	0.06	0	0	0	0	0	0.23	0.31	0.2	0	0.03	0
ENSDARG00000103712	6.55	7.52	7.31	6.39	5.81	6.53	5.9	5.04	4.56	6.72	6.1	6.13
ENSDARG00000103713	3.06	5.53	2.03	5.38	3.45	1.79	6.15	4.74	4.31	4.89	5.62	5.06
ENSDARG00000103714	36.92	58.39	42.32	39.13	34.86	46.23	35.68	43.53	34.98	40.48	43.9	41.93
ENSDARG00000103716	1.19	0	2.45	1.15	0	2.42	0	33.3	66.81	0	6.57	2.62
ENSDARG00000103718	17.11	35.53	22.24	22.69	22.39	33.78	27.06	28.48	32.85	21.94	20.13	22.96
ENSDARG00000103720	30.78	52.21	29.79	45.56	24.82	13.32	30.9	52.65	135.15	33.35	37.16	45.08
ENSDARG00000103725	7.74	1.89	5.71	5.84	5.47	6.29	4.83	4.1	5.15	5.42	4.8	4.02
ENSDARG00000103727	0.14	0.75	0.35	0.04	0.87	1.27	0.74	0.81	0.84	0.06	1.74	0.22
ENSDARG00000103730	8.66	1.61	9.02	14.29	16.47	7.62	17.39	21.32	26.51	14.32	14.23	17.48
ENSDARG00000103732	2.05	3.13	4.01	3.58	3.16	2.18	5.23	3.99	3.03	3.57	4.65	1.81
ENSDARG00000103735	26.38	74	42.79	41.3	49.47	33.94	68.28	83.96	61.97	38.85	37.2	26.87
ENSDARG00000103736	13.57	22.19	17.86	12.18	5.11	17.59	20.34	9.97	5.69	5.71	16.3	4.01
ENSDARG00000103738	0	0	0	0	0	0.13	0.88	0	1.33	0	0	0.49
ENSDARG00000103739	6.56	0.7	5.96	4.99	5.67	4.35	7.84	4.93	6.96	5.3	5.78	7.94
ENSDARG00000103740	54.49	124.52	61.79	57.48	58.81	64.66	50.62	64.69	37.25	77.22	70.52	45.91
ENSDARG00000103743	0.54	0.25	0.68	2.52	6.82	1.24	0.64	3.12	1.41	6.62	7.32	1.76
ENSDARG00000103744	1.36	0.73	1.07	1.02	0.88	0.38	0.7	1.1	2.11	0.53	0.51	0.25
ENSDARG00000103746	21.78	3.25	21.02	11.7	13.8	18.2	21.32	8.88	13.29	14.39	15.93	12.24
ENSDARG00000103747	1.64	1.53	1.69	1.15	1.69	0.95	6.46	4.68	13.11	3.37	2.36	5.48
ENSDARG00000103748	1.97	1.85	1.96	1.18	1.07	1.45	1.29	2.15	1.4	1.76	1.75	0.81
ENSDARG00000103754	0.2	0.07	0.23	0.56	0.35	0	0.33	0.43	1.33	0.52	0.4	0.26
ENSDARG00000103755	0	0	0	0	0	0	0.26	0.05	1.25	0	0	0.03
ENSDARG00000103759	4.06	7.28	5.96	3.79	3.94	4.74	4.49	8.17	8.99	6.58	4.71	4.62
ENSDARG00000103760	0	0.21	0	0	0	0.08	0.07	0.11	0.07	0	0	0.03
ENSDARG00000103762	6.4	0.81	1.66	1.56	1.29	0.3	1.27	1.27	3.6	1.22	1.55	2.18
ENSDARG00000103763	1.58	4.93	1.44	1.98	1.41	1.42	1.52	3.03	3.33	2.55	2.06	1.82
ENSDARG00000103764	0.06	0.59	0.06	0.88	0	0	0.06	0.23	0.06	0.22	0.11	0.05
ENSDARG00000103765	0	0	0.31	0.08	0.11	0	0.36	0.11	0.61	0.62	0.64	0.28
ENSDARG00000103766	0.67	1.32	1.13	1	2.46	0.12	0.79	3.39	2.88	1.63	2.69	2.13
ENSDARG00000103769	0	0	0	0	0	0	1.47	0	7.86	0	0	0
ENSDARG00000103770	2.13	1.45	1.73	2.89	3.27	1.51	3.49	3.25	4.18	3.25	3.39	3.38
ENSDARG00000103771	0.26	0	0.4	0.26	0.34	0.4	0.37	0.42	0.42	0.23	0.37	0
ENSDARG00000103774	19.58	11.96	13.72	12.34	16.08	15.32	20.1	17.7	16.01	14.83	14.92	17.86
ENSDARG00000103777	3.52	1.15	2.23	2.01	1.33	3.66	1.73	1.92	1.31	1.88	1.55	1.39
ENSDARG00000103783	21.76	24.18	23.89	17.96	17.53	23.79	21.99	21.88	22.43	21.25	22.7	20.48
ENSDARG00000103785	0	0.62	0.3	0	0.6	0.34	0.94	0.86	3.37	0.84	0.51	1.85
ENSDARG00000103787	8.39	5.15	7.71	6.2	6.87	10.67	8.88	6.14	8.15	6.07	6.93	6.32
ENSDARG00000103789	0.08	0	0	0	0	0	0.75	0	0.7	0	0.14	0
ENSDARG00000103791	344.19	730.04	293.45	331.89	376.55	307.22	365.43	476.73	478.07	399.06	331.41	404.3
ENSDARG00000103795	16.1	5.33	16.69	20.67	22.58	11.82	17.19	21.62	12.42	18.83	17.71	21.25
ENSDARG00000103799	43.19	86.01	53.58	51.98	57.14	44.7	62.7	67.41	81.9	64.03	56.25	54.5
ENSDARG00000103800	82.55	19.95	64.18	101.73	130.27	49.32	59.87	101.44	64.75	94.04	79.96	111.04
ENSDARG00000103802	37.58	33.47	45.83	43.41	41.12	53.03	42.97	31.04	28.54	49.58	49.71	36.37
ENSDARG00000103811	18.98	21.63	22.26	24.62	23.22	20.15	23.57	19.11	17.98	27.4	26.99	23.08
ENSDARG00000103813	9.66	5.44	11.08	7.61	8.99	10.22	10.56	13.02	8.12	8.19	7.59	7.27
ENSDARG00000103817	11.04	0.09	12.67	8.1	21.09	8.23	14.85	10.66	11.72	20.87	21.09	14.39
ENSDARG00000103824	48.2	99.67	61.01	60.32	53.44	67.52	73.52	71.71	56.45	70.02	73.66	69.44
ENSDARG00000103825	4.05	2.42	3.65	6.63	4.93	2.44	11.27	9.26	18.74	9.32	5.92	10.66
ENSDARG00000103826	6.64	6.05	7.24	0.64	0.36	13.29	4.4	1.76	6.39	0.97	6.15	1.46
ENSDARG00000103829	0.54	0.21	0	0.2	0.2	0.37	0.36	0.44	0.82	0.15	0.15	0.19
ENSDARG00000103830	0.85	0.81	0.52	1.6	0.86	0.18	2.45	2.72	7.61	0.61	1.08	0.92
ENSDARG00000103831	46.96	44.18	48.28	45.09	47.74	49.35	36.09	46.79	35.94	43.32	43.6	46.94
ENSDARG00000103833	0	2.33	0	0	0.49	0	0.61	1.83	3.6	1.76	0.61	1.18
ENSDARG00000103834	11.55	1.44	12.61	9.47	12.28	7.88	13.75	15.24	11.67	13.92	12.1	17.41
ENSDARG00000103837	1.12	0.1	0.13	0.07	0.05	0.11	0.16	0.05	0.11	0	0.06	0.01
ENSDARG00000103840	2.29	0.49	3.01	4.05	6.81	1.99	3.17	5.85	4.79	5.91	5.48	3.78
ENSDARG00000103843	0.57	0.6	0.62	0.71	1.98	0.58	0.51	1.27	0.87	1.8	1.71	2.53
ENSDARG00000103845	32.81	34.58	26.04	33.72	40.44	29.35	22.51	32.34	25.62	30.04	29.96	36.25
ENSDARG00000103846	78.87	100.15	70.28	92.64	107.48	72.65	96.03	186.7	115.34	94.4	98.45	95.77
ENSDARG00000103848	12.85	2.55	11.15	11.75	18.65	8.09	14.19	12.86	10.28	13.69	13.68	13.86
ENSDARG00000103849	16.16	36.47	18.69	17.23	16.41	18.57	23.72	21.75	19.77	21.64	28.4	21.47
ENSDARG00000103850	5.74	5.99	7.73	8.11	33.49	8.74	5.81	95.09	2.83	5.48	4.78	5.87
ENSDARG00000103851	5.67	1.81	6.7	5.2	5.24	5.42	5.45	5.5	5.78	3.8	5.35	5.16
ENSDARG00000103852	0.47	0	0.09	0.36	0.26	0.16	0.41	0.16	0.5	0	0.08	0.55
ENSDARG00000103853	2.31	0	2.04	1.29	1.76	1.24	2.04	1.36	1.08	1.84	2.65	1.13
ENSDARG00000103854	0.17	0	0.16	0.14	0.31	0.03	0.25	0.26	1.21	0.12	0.18	0
ENSDARG00000103856	16.28	24.2	18.23	17.3	15.4	16.94	17.29	18.8	14.84	18.76	17.99	15.17
ENSDARG00000103860	1.92	1.12	2.34	2.69	4.39	2.4	4.13	7.19	2.5	5.15	2.6	2.59
ENSDARG00000103862	9.52	3.48	3.31	0	0.06	0	6.25	1.14	12.04	11.47	0	8.03
ENSDARG00000103862	3.06	0.23	1.02	0.17	0	0	1.81	1.06	4.15	2.71	0.05	1.8
ENSDARG00000103865	6.72	3.33	5.9	4.07	6.35	10.9	4.38	6.23	3.04	6.13	7.4	5.35
ENSDARG00000103868	0.04	0.02	0.13	0.16	0.36	0.04	0.33	0.58	1.97	0.23	0.09	0.17
ENSDARG00000103871	7.52	7.21	6.98	5.03	6.83	8.59	5.84	6.33	5.52	5.29	6.64	4.8
ENSDARG00000103878	0.12	0	0.12	0	0.09	0.09	0.25	0.02	0	0	0.36	0.04
ENSDARG00000103887	0	0	0.2	0.21	0.44	0	0.19	0.56	1.22	0	0	1.26
ENSDARG00000103889	6.61	11.64	10.28	5.23	6.14	10.53	7.14	8.56	7.09	6.88	7.42	5.85
ENSDARG00000103892	0.38	0	0.62	0.05	0.05	0.67	0.48	0.1	0.54	0.23	0.39	0.38
ENSDARG00000103893	13.47	16.43	11.96	11.73	11.78	15.54	11.04	11.17	9.55	11.35	9.9	11.93
ENSDARG00000103900	35.97	11.55	33.56	2.55	8.84	39.54	23.95	7.19	15.2	5.38	18.45	5.47
ENSDARG00000103902	1.51	4.01	3.44	2.92	2.54	2.28	5.01	4.51	4.78	2.97	3.32	2.28
ENSDARG00000103903	4.68	0.37	5.16	8.73	10.35	1.25	6.95	9.15	6.71	14.44	9.35	9.74
ENSDARG00000103906	3.51	0	1.34	2.7	2.4	0.63	4.09	2.81	1.33	3.76	2.18	2.07
ENSDARG00000103907	0.49	0.34	0.45	0.46	0.77	0.24	0.51	0.73	3.34	0.86	0.45	0.59
ENSDARG00000103914	20.63	26.76	14.05	25.38	21.05	14.76	18.04	20.76	18.67	19.89	16.63	17.13
ENSDARG00000103915	11.22	5.35	12.12	8.1	12.23	7.97	15.59	15.61	10.26	14.55	11.95	11.53
ENSDARG00000103917	0.31	1.29	0.46	0.81	0.4	0.32	19.51	3.39	61.02	0.06	1.13	0.28
ENSDARG00000103919	241.22	260.18	235.66	238.69	212.51	253.23	155.08	224.41	243.59	195.89	235.32	164.43
ENSDARG00000103922	19.7	23.87	20.22	20.81	18.42	20.55	13.31	17.55	12.34	12.34	13.62	17.86
ENSDARG00000103923	11.11	9.04	13.01	8.72	8.47	15.54	9.58	9.1	12.36	8.11	9.58	8.02
ENSDARG00000103924	1.09	1.28	1.16	1.15	1.67	1.48	0.8	2.71	1.42	1.33	1.26	1.91
ENSDARG00000103926	3.21	1.57	4.69	3.54	3.89	3.21	4.68	5.65	4.37	4.2	4.12	4.24
ENSDARG00000103927	1.19	0.53	0.4	15.65	0.44	0.66	0.17	4.66	5.68	4.05	0.29	0.69
ENSDARG00000103929	1.87	1.32	0.79	1.37	1.08	1.35	9.94	5.47	20.33	1.22	1.07	1.69
ENSDARG00000103935	0.51	0	0.38	1.29	1.39	0.38	3.19	4.71	7.21	0.73	1.37	2.02
ENSDARG00000103937	478.99	351.92	434.87	391.64	514.92	504.78	409.44	317.2	227.78	346.73	431.68	325.4
ENSDARG00000103940	24.82	5.77	28.15	15.21	24.01	25.96	28.1	18.3	18.46	22.77	26.44	19.11
ENSDARG00000103947	5.56	5.46	6.35	5.99	6.63	8.58	6.96	5.66	6.95	6.68	7.75	6.2
ENSDARG00000103949	2.6	1.66	1.91	0.96	1.45	1.95	1.42	2.58	1.6	1.13	1.94	1.88
ENSDARG00000103950	17.75	4.87	11.24	23.41	31.51	15.48	14.47	18.15	16.46	24.06	24.11	25.29
ENSDARG00000103951	0.07	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103952	0.08	0	0	0.56	0.05	0.02	0.35	0.28	1.65	0.58	0.18	0.11
ENSDARG00000103953	12.6	6.26	13.73	13.67	16.68	13.72	11.7	12.17	14.38	13.3	13.36	12.99
ENSDARG00000103954	4.55	4.72	5.62	4	4.35	5.86	4.54	4.3	2.81	3.42	3.45	3.42
ENSDARG00000103956	7.63	5.58	3.49	3.41	5.91	8.79	4.27	3.61	5.45	1.98	2.21	2.27
ENSDARG00000103957	3.87	7.96	8.71	5.45	4.48	7.96	6.41	5.52	6.57	3.92	5.87	5.3
ENSDARG00000103959	124.28	86.28	101.82	73.03	83.9	107.09	80.88	55.03	49.97	72.88	90.38	76.42
ENSDARG00000103961	0.02	0.28	0.06	0.25	0.04	0.28	0.09	0.17	0.2	0.18	0.11	0.18
ENSDARG00000103962	69.34	12.9	60.74	64.99	66.82	40.4	84.3	68.79	54.95	62.4	57.35	77.48
ENSDARG00000103964	0.84	1.38	0.2	0.49	0.71	0.2	0.63	0.83	0.26	0.42	0.5	0.86
ENSDARG00000103969	6.93	0	0.03	0.06	0.01	0	0.03	0.24	0	0	0	0.13
ENSDARG00000103971	0.11	0	0.11	0.17	0.3	0	0.16	0.12	0.1	0.05	0.23	0.07
ENSDARG00000103973	0	0	0	0	0	0	0	0	0	0	0.18	0
ENSDARG00000103977	4.94	7.76	4.26	4.13	4.8	5.81	6.26	4.66	5.45	3.79	4.55	4.1
ENSDARG00000103978	26.63	30.25	29.31	39.56	58.14	33.38	33.19	33.77	29.12	59.18	45.08	44.86
ENSDARG00000103979	52.65	87.31	44.96	72.48	101.97	46.74	62.35	137.21	131.74	58.79	57.29	59.55
ENSDARG00000103980	58.8	9.62	10.2	32.91	51.13	29.9	8.42	27.12	30.84	23.03	9.52	72.36
ENSDARG00000103983	3.97	1.4	2.04	4.11	4.24	0.99	1.32	1.86	3.66	2.43	2.29	2.35
ENSDARG00000103984	2.61	1.79	1.55	0.85	1.53	2.36	1.09	2.4	1.78	0.92	1.63	1.58
ENSDARG00000103985	7.28	1.7	7.11	7.49	8.33	5.02	8.54	9.55	4.52	8.73	7.84	8.14
ENSDARG00000103988	0.48	0.55	0.47	0.44	0.64	0.55	0.55	0.69	0.49	0.1	0.51	0.69
ENSDARG00000103991	13.6	15.58	8.98	11.74	13.14	15.21	12.05	13.89	20.97	12.91	8.78	12.37
ENSDARG00000103992	0.36	0.65	0	0.7	0.4	0.71	0.24	0.53	1.31	0.31	0.86	0.14
ENSDARG00000103994	855.88	2000.81	823.65	811.56	712.92	817.08	787.34	807.29	917.12	833.28	832.04	780.01
ENSDARG00000103996	3.77	3.53	3.42	1.58	2.36	2.39	3.68	2.47	3.1	1.92	1.58	6.75
ENSDARG00000104004	2.07	2.04	7.5	2.47	3.77	12.71	8.45	0.09	6.55	0	7.73	4.55
ENSDARG00000104005	5.02	0.37	4.82	7.05	8.88	2.05	4.82	6.61	6.86	8.99	4.82	8.84
ENSDARG00000104007	6.34	2.64	6.97	10.17	7.54	3.59	5.13	9.73	3.13	7.37	2.87	6.48
ENSDARG00000104011	333.53	561.62	268.87	371.43	554.33	487.89	363.21	662.93	511.23	367.57	319.44	320.84
ENSDARG00000104013	0.96	0	0.82	0.91	1.31	0.08	0.13	0.99	0.79	0.66	0.81	0.48
ENSDARG00000104016	0.03	1.78	0.1	0.05	0.06	0.12	26.21	0.04	231.55	0	0	0.11
ENSDARG00000104018	199.12	230.2	201.93	226.58	189.49	152.89	157.23	171.81	172.07	189.19	159.56	188.19
ENSDARG00000104022	0.89	0.55	0.93	1.93	1.95	0.44	0.55	1.75	1.32	1.68	0.84	2.18
ENSDARG00000104023	115.51	33.65	145.07	48.18	92.68	105.56	232.88	106.1	67.41	90.08	121	71.94
ENSDARG00000104024	5.62	5.39	4.5	4.51	5.25	7.66	4.19	7.25	4.42	4.72	4.08	4.71
ENSDARG00000104026	0.39	0	0.29	0.25	0.11	0.07	0.49	0.72	1.51	0.7	0.37	0.41
ENSDARG00000104027	1.85	5.82	0.9	2.43	1.62	7.25	5.68	1.06	2.84	1.52	2.71	4.23
ENSDARG00000104028	0.25	0.37	0.1	0.2	0	0	1.17	0.36	5.18	0	0	0.09
ENSDARG00000104030	44.49	77.65	49.84	55.12	38.87	66.32	47.6	44.54	31.98	47.9	51.89	46.1
ENSDARG00000104031	16.54	36.22	20.14	22.54	13.34	27.78	17.74	19.65	12.57	14.35	15.98	17.16
ENSDARG00000104034	0.26	0.41	0.55	1.15	0.97	0.37	0.48	1.24	0.68	0.72	0.51	0.59
ENSDARG00000104035	0	0.47	0.39	0.32	0.34	0.27	0.07	0.07	0.4	0.81	0.37	0.5
ENSDARG00000104037	0.08	0.08	0	0	0	0.67	0.14	0.21	0.86	0.41	0.14	0
ENSDARG00000104039	17.28	7.54	13.03	37.29	29.58	7.63	20.85	31.68	23.79	35.59	25.45	45.91
ENSDARG00000104042	1.66	0.62	1.69	3.88	3.93	1.18	6.11	4.86	11.33	2.71	3.58	4.57
ENSDARG00000104043	31.48	32.96	24.99	22.23	18.75	28.35	36.84	25.72	13.64	25.2	27.99	23.98
ENSDARG00000104045	0.49	0.17	0.2	0.21	0.81	0.2	0.69	0.77	0.9	0.69	0.62	0.44
ENSDARG00000104047	2.84	6.86	2.43	4.52	2.72	11.32	11.76	2.06	4.6	3.58	5.93	8.03
ENSDARG00000104049	98.55	65.19	118.9	124.53	116.69	97.9	88.4	88.88	72.28	117.21	99.21	125.65
ENSDARG00000104058	7.01	16.88	10.05	8.73	8	11.65	7.53	8.85	5.67	13.03	12.04	6.49
ENSDARG00000104065	6.39	3.56	4.85	4.59	3.67	5.89	4.35	4.53	4.36	2.97	3.38	2.9
ENSDARG00000104066	68.58	95.27	65.28	78.12	71.96	70.08	66.26	65.23	68.6	71.86	62.42	63.94
ENSDARG00000104068	144.97	368.95	166.01	135.34	108.01	145.94	396.03	270.4	638.38	321.64	252.77	190.26
ENSDARG00000104069	24.05	28.46	16.95	16.2	21.72	17.68	18.46	15.61	25.11	18.94	18.29	15.66
ENSDARG00000104071	51.89	168.51	50.36	46.66	39.24	56.81	41.33	40.2	33.6	56.48	39.26	38.03
ENSDARG00000104076	9.75	4.3	8.24	8.66	14.42	8.88	9.03	9.04	11.87	6.76	9.27	7.16
ENSDARG00000104077	92.23	118.1	60.66	46.49	75.99	66.15	63.84	137.11	29.63	96.85	60.88	65.43
ENSDARG00000104078	4.54	5.77	4.81	3.42	2.59	6.93	3.26	2.43	1.89	3.05	2.74	2.75
ENSDARG00000104080	1.31	0.28	2.31	2.67	1.8	0.87	2.78	1.78	1.9	0.98	2.06	1.44
ENSDARG00000104082	1.2	0.13	1.77	1.01	1.8	0.86	2.69	2.16	3.41	2.43	1.92	2.35
